"article_title","lang","chunk_id","total_chunks","narrative_progress","top_label","confidence","sentiment_value","snippet","study_scope","geopolitical_bloc","weighted_sentiment"
"I wojna izraelsko-arabska","pl",81,267,0.303370786516854,"neutral",0.464098185300827,-0.313645869493484,"Jednak Wielka Brytania nasiliła swoje działania, a","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.313645869493484
"I wojna izraelsko-arabska","pl",82,267,0.307116104868914,"negative",0.489149630069733,-0.33254286646843,"Upadek miasta miałby bardzo negatywny wpływ na wsz","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.33254286646843
"I wojna izraelsko-arabska","pl",83,267,0.310861423220974,"neutral",0.433479696512222,-0.246042460203171,"Dochodzenie komisji śledczej wykazało później, że ","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.246042460203171
"I wojna izraelsko-arabska","pl",84,267,0.314606741573034,"negative",0.559029936790466,-0.490540258586407,"Wyraźnie zarysowała się przewaga w uzbrojeniu i wy","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.490540258586407
"I wojna izraelsko-arabska","pl",85,267,0.318352059925094,"neutral",0.451871424913406,-0.196695372462273,"Syryjczycy do przeprowadzenia ataku na Palestynę w","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.196695372462273
"I wojna izraelsko-arabska","pl",86,267,0.322097378277154,"neutral",0.463297694921494,-0.163777828216553,"Pierwotny plan zakładał, że przeprowadzą one atak ","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.163777828216553
"I wojna izraelsko-arabska","pl",87,267,0.325842696629214,"neutral",0.41901558637619,-0.210784554481506,"Dowódcy muzułmańscy byli zdecydowani poprowadzić s","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.210784554481506
"I wojna izraelsko-arabska","pl",88,267,0.329588014981273,"negative",0.448007464408875,-0.29099877178669,"Nie napotkali oni na większy opór i zajęli przygra","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.29099877178669
"I wojna izraelsko-arabska","pl",89,267,0.333333333333333,"neutral",0.453000992536545,-0.24647431075573,"W trakcie jej trwania odblokowano komunikację z ta","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.24647431075573
"I wojna izraelsko-arabska","pl",90,267,0.337078651685393,"neutral",0.457675963640213,-0.138851448893547,"Wynikało to z faktu, że iracki król Fajsal I był b","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.138851448893547
"I wojna izraelsko-arabska","pl",91,267,0.340823970037453,"neutral",0.457519978284836,-0.210628688335419,"Już pierwszego dnia wojny, jeden z samolotów Anson","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.210628688335419
"I wojna izraelsko-arabska","pl",92,267,0.344569288389513,"neutral",0.425967037677765,-0.260218948125839,"Przeprowadzono go na wyraźną prośbę dowództwa jord","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.260218948125839
"I wojna izraelsko-arabska","pl",93,267,0.348314606741573,"neutral",0.463695615530014,-0.172948583960533,"Stacjonowały one w bazie lotniczej pod Damaszkiem ","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.172948583960533
"I wojna izraelsko-arabska","pl",94,267,0.352059925093633,"neutral",0.425342619419098,-0.140789285302162,"Król Abdallah odrzucił jednak tę propozycję, motyw","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.140789285302162
"I wojna izraelsko-arabska","pl",95,267,0.355805243445693,"neutral",0.497246623039246,-0.224937856197357,"Zażądano także, aby Arabska Armia Wyzwoleńcza prze","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.224937856197357
"I wojna izraelsko-arabska","pl",96,267,0.359550561797753,"neutral",0.470625519752502,-0.199440568685532,"W drugiej kolejności postanowiono zapewnić bezpiec","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.199440568685532
"I wojna izraelsko-arabska","pl",97,267,0.363295880149813,"neutral",0.416390985250473,-0.0831685364246368,"Pomiędzy al-Kunajtira a mostem Benot Ja’akow pozyc","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.0831685364246368
"I wojna izraelsko-arabska","pl",98,267,0.367041198501873,"neutral",0.390990763902664,-0.079276442527771,"Dążyli w ten sposób do przecięcia drogi łączącej D","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.079276442527771
"I wojna izraelsko-arabska","pl",99,267,0.370786516853933,"negative",0.467734664678574,-0.371627457439899,"Z tego powodu siły te nie prowadziły większych dzi","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.371627457439899
"I wojna izraelsko-arabska","pl",100,267,0.374531835205993,"neutral",0.496014088392258,-0.270360536873341,"Uznano, że tekst rezolucji nie uwzględnia arabskie","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.270360536873341
"I wojna izraelsko-arabska","pl",101,267,0.378277153558052,"neutral",0.538846611976624,-0.203197240829468,"Ostatecznie 29 maja przyjęto uzgodniony tekst rezo","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.203197240829468
"I wojna izraelsko-arabska","pl",102,267,0.382022471910112,"negative",0.489486217498779,-0.396631143987179,"Media arabskie przekazywały jedynie informacje o z","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.396631143987179
"I wojna izraelsko-arabska","pl",103,267,0.385767790262172,"negative",0.444321244955063,-0.315433606505394,"Informował on, że zapasy amunicji artyleryjskiej J","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.315433606505394
"I wojna izraelsko-arabska","pl",104,267,0.389513108614232,"negative",0.644793272018433,-0.604553498327732,"W Jerozolimie Izraelczycy stracili 383 zabitych i ","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.604553498327732
"I wojna izraelsko-arabska","pl",105,267,0.393258426966292,"negative",0.458053976297379,-0.339357137680054,"Sukcesem Izraelczyków było powstrzymanie natarcia,","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.339357137680054
"I wojna izraelsko-arabska","pl",106,267,0.397003745318352,"negative",0.444373399019241,-0.330593384802341,"Jednak powstałe 28 maja 1948 roku Siły Obronne Izr","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.330593384802341
"I wojna izraelsko-arabska","pl",107,267,0.400749063670412,"neutral",0.497701406478882,-0.206736847758293,"Jordańczycy kontrolowali Dolinę Jordanu i Wschodni","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.206736847758293
"I wojna izraelsko-arabska","pl",108,267,0.404494382022472,"neutral",0.651558399200439,-0.191993772983551,"Po zakończeniu dochodzenia, hrabia przedstawił 28 ","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.191993772983551
"I wojna izraelsko-arabska","pl",109,267,0.408239700374532,"neutral",0.555457293987274,-0.14508855342865,"Miasto Jerozolima miało być włączone do państwa ar","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.14508855342865
"I wojna izraelsko-arabska","pl",110,267,0.411985018726592,"neutral",0.444649010896683,-0.275617480278015,"Tego samego dnia zawarto w Jerozolimie izraelsko-j","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.275617480278015
"I wojna izraelsko-arabska","pl",111,267,0.415730337078652,"negative",0.419597238302231,-0.191838100552559,"Brytyjscy obserwatorzy wojskowi stwierdzili w czas","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.191838100552559
"I wojna izraelsko-arabska","pl",112,267,0.419475655430712,"neutral",0.572586894035339,-0.138140887022018,"W dniu 14 czerwca 1948 roku zebrał się w Tel Awiwi","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.138140887022018
"I wojna izraelsko-arabska","pl",113,267,0.423220973782772,"neutral",0.477755904197693,-0.153004586696625,"Wysokie straty w piechocie były powodem pojedynczy","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.153004586696625
"I wojna izraelsko-arabska","pl",114,267,0.426966292134831,"neutral",0.435263991355896,-0.257152944803238,"Po wyparciu Legionu, możemy wyprzeć Libańczyków i ","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.257152944803238
"I wojna izraelsko-arabska","pl",115,267,0.430711610486891,"neutral",0.596732378005981,-0.151124402880669,"Natomiast zakupiony ciężki sprzęt wojskowy, taki j","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.151124402880669
"I wojna izraelsko-arabska","pl",116,267,0.434456928838951,"neutral",0.554587602615356,-0.137331008911133,"Dostawy uzbrojenia umożliwiły Izraelczykom sformow","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.137331008911133
"I wojna izraelsko-arabska","pl",117,267,0.438202247191011,"negative",0.461422383785248,-0.337534137070179,"Dlatego Dawid Ben Gurion zdecydował o usunięciu z ","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.337534137070179
"I wojna izraelsko-arabska","pl",118,267,0.441947565543071,"negative",0.466900289058685,-0.326509043574333,"Wówczas na rozkaz Dawida Ben Guriona izraelscy żoł","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.326509043574333
"I wojna izraelsko-arabska","pl",119,267,0.445692883895131,"negative",0.807544410228729,-0.790364837273955,"Do pogromu doszło także w Trypolisie w Libii, gdzi","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.790364837273955
"I wojna izraelsko-arabska","pl",120,267,0.449438202247191,"neutral",0.452553868293762,-0.271595180034637,"Pełny raport został przedstawiony sekretarzowi gen","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.271595180034637
"I wojna izraelsko-arabska","pl",121,267,0.453183520599251,"neutral",0.434905678033829,-0.247412040829659,"Mniejsze ilości uzbrojenia i amunicji pochodziły z","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.247412040829659
"I wojna izraelsko-arabska","pl",122,267,0.456928838951311,"neutral",0.530980229377747,-0.173320233821869,"Dodatkowo, w okresie zawieszenia broni hrabia Bern","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.173320233821869
"I wojna izraelsko-arabska","pl",123,267,0.460674157303371,"neutral",0.479772597551346,-0.149915710091591,"Na południu postanowiono starać się o zachowanie s","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.149915710091591
"I wojna izraelsko-arabska","pl",124,267,0.464419475655431,"neutral",0.524387300014496,-0.279809303581715,"W samej Jerozolimie stacjonowała brygada Etzioni o","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.279809303581715
"I wojna izraelsko-arabska","pl",125,267,0.468164794007491,"neutral",0.468416661024094,-0.202096343040466,"Pod koniec pierwszego rozejmu wojska egipskie były","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.202096343040466
"I wojna izraelsko-arabska","pl",126,267,0.471910112359551,"neutral",0.476321041584015,-0.216382011771202,"Dysponowali oni niewielką liczbą sprawnych czołgów","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.216382011771202
"I wojna izraelsko-arabska","pl",127,267,0.47565543071161,"negative",0.419225484132767,-0.223277136683464,"Zawieszenie broni zostało zerwane przez arabskich ","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.223277136683464
"I wojna izraelsko-arabska","pl",128,267,0.47940074906367,"neutral",0.451560258865356,-0.169226199388504,"Zajęcie tej stosunkowo niewielkiej wioski okazało ","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.169226199388504
"I wojna izraelsko-arabska","pl",129,267,0.48314606741573,"negative",0.559970796108246,-0.43805942684412,"Egipcjanie bezskutecznie atakowali także wieś Dżul","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.43805942684412
"I wojna izraelsko-arabska","pl",130,267,0.48689138576779,"neutral",0.428865313529968,-0.0797785520553589,"Obawiano się, że Brygada Giwati nie zdoła utrzymać","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.0797785520553589
"I wojna izraelsko-arabska","pl",131,267,0.49063670411985,"neutral",0.467986017465591,-0.225583493709564,"W następnych dniach izraelskie B-17 zbombardowały ","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.225583493709564
"I wojna izraelsko-arabska","pl",132,267,0.49438202247191,"negative",0.44851890206337,-0.307150259613991,"Samo wznowienie walk zostało przywitane z wielkim ","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.307150259613991
"I wojna izraelsko-arabska","pl",133,267,0.49812734082397,"neutral",0.523093163967133,-0.0808868259191513,"W pierwszej fazie operacji zakładano zajęcie arabs","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.0808868259191513
"I wojna izraelsko-arabska","pl",134,267,0.50187265917603,"neutral",0.461128801107407,-0.292156115174294,"W dniu 11 lipca 89 Batalion komandosów z 8 Brygady","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.292156115174294
"I wojna izraelsko-arabska","pl",135,267,0.50561797752809,"neutral",0.424018204212189,-0.147878214716911,"Wieczorem do miasta zaczęły wkraczać siły Brygady ","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.147878214716911
"I wojna izraelsko-arabska","pl",136,267,0.50936329588015,"negative",0.532555162906647,-0.450937330722809,"Ich odczucia zagrożenia mogły być uzasadnione, pon","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.450937330722809
"I wojna izraelsko-arabska","pl",137,267,0.51310861423221,"neutral",0.463408529758453,-0.274086877703667,"Rankiem 13 lipca izraelskie dowództwo nakazało prz","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.274086877703667
"I wojna izraelsko-arabska","pl",138,267,0.51685393258427,"negative",0.474042952060699,-0.368495427072048,"Dysponował on oddziałem żołnierzy, którzy posiadal","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.368495427072048
"I wojna izraelsko-arabska","pl",139,267,0.52059925093633,"neutral",0.486848324537277,-0.176254957914352,"Na południe od tej strategicznej drogi znajdowała ","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.176254957914352
"I wojna izraelsko-arabska","pl",140,267,0.524344569288389,"neutral",0.429671436548233,-0.255311653017998,"Tutejszy posterunek policji zajmowali wcześniej Eg","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.255311653017998
"I wojna izraelsko-arabska","pl",141,267,0.528089887640449,"neutral",0.413568407297134,-0.174859538674355,"Dodatkową zdobyczą było jedyne w kraju międzynarod","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.174859538674355
"I wojna izraelsko-arabska","pl",142,267,0.531835205992509,"neutral",0.463148772716522,-0.147700637578964,"Jordański major Abd Allah at-Tall, wbrew rozkazom ","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.147700637578964
"I wojna izraelsko-arabska","pl",143,267,0.535580524344569,"neutral",0.488222688436508,-0.129533469676971,"W rezultacie Siły Obronne Izraela udzieliły wsparc","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.129533469676971
"I wojna izraelsko-arabska","pl",144,267,0.539325842696629,"negative",0.43824890255928,-0.270515277981758,"Działania wojenne prowadzone w drugiej fazie wojny","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.270515277981758
"I wojna izraelsko-arabska","pl",145,267,0.543071161048689,"neutral",0.540631830692291,-0.156417265534401,"Na początku drugiej fazy wojny siły libańskie były","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.156417265534401
"I wojna izraelsko-arabska","pl",146,267,0.546816479400749,"neutral",0.423014163970947,-0.164010345935822,"W jego okolicy rozlokował się Batalion Hittin, skł","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.164010345935822
"I wojna izraelsko-arabska","pl",147,267,0.550561797752809,"neutral",0.445612728595734,-0.309153571724892,"Najważniejszą operacją militarną przeprowadzoną na","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.309153571724892
"I wojna izraelsko-arabska","pl",148,267,0.554307116104869,"neutral",0.510985672473907,-0.194998249411583,"Aby przejąć kontrolę nad tą strategiczną drogą, Ar","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.194998249411583
"I wojna izraelsko-arabska","pl",149,267,0.558052434456929,"negative",0.417184352874756,-0.236500158905983,"Upadek Nazaretu spowodował całkowity upadek morale","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.236500158905983
"I wojna izraelsko-arabska","pl",150,267,0.561797752808989,"negative",0.434340089559555,-0.260110840201378,"Celem było okrążenie wojsk syryjskich w rejonie mo","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.260110840201378
"I wojna izraelsko-arabska","pl",151,267,0.565543071161049,"neutral",0.459184169769287,-0.159370824694633,"Cała operacja zakończyła się izraelskim niepowodze","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.159370824694633
"I wojna izraelsko-arabska","pl",152,267,0.569288389513109,"neutral",0.518554925918579,-0.198329195380211,"Uchwalona 15 lipca 1948 roku Rezolucja Rady Bezpie","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.198329195380211
"I wojna izraelsko-arabska","pl",153,267,0.573033707865168,"negative",0.689897537231445,-0.620491877198219,"Podobna sytuacja panowała w egipskim korpusie eksp","Cały konflikt (1947-1949)","Blok Wschodni/Inne",-0.620491877198219
